time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.07816370086685721,-0.0947926726282427,11.670554112678941,6.243860631899963,0.09612068614172209,0.0,-0.35592259462698006,-0.2497257271212288,2.7350437118960382,-0.01884377893923852,0.19321588615551388,0.0,468.48342843592013,468.82742374993876,467.8443233794307,471.4305903100358
1.2600000000000007,-0.1015326210979163,-0.11058420423847565,11.83740460800219,6.242333223793866,0.10759792819302127,0.0,-0.4241809576797869,-0.2767740792430376,2.8262741070945756,-0.043920815153806476,0.18712802632342168,0.0,444.34523378100255,443.8815297525274,442.3081795185408,440.23786254780964
1.3200000000000007,-0.12897317891058044,-0.1279376998301884,12.007371261708487,6.240229941310101,0.11852966473571325,0.0,-0.49148979166288587,-0.3018773137046371,2.8391039131727145,-0.021511015600526755,0.1698649109716982,0.0,419.07365836887493,417.6045504777545,416.5679850209555,418.5223061405649
1.3800000000000008,-0.16051581840918197,-0.14678403520226105,12.177001701401899,6.2388010220810735,0.12900309362782814,0.0,-0.56080428123742,-0.32644556412190484,2.8151633690155737,-0.02887524202262033,0.18258157503776884,0.0,404.0822180663615,405.25937842233407,407.25069812025447,406.5913228149046
1.4400000000000008,-0.1965417254256275,-0.16717814196648484,12.346264941379365,6.237163725958997,0.13987397749860886,0.0,-0.6410258090226526,-0.3535006872601761,2.826742957062678,-0.024289999713490003,0.17822749256879,0.0,418.63305449216097,418.28799008652044,417.63795620858014,418.03746508568173
1.5000000000000009,-0.23787308170481658,-0.18931923366649714,12.518263054862079,6.2355546788123295,0.1510585570360563,0.0,-0.7377428979819417,-0.38467017791667235,2.9061162444930964,-0.032422730216366956,0.19911613126592762,0.0,439.8646945042165,441.6247304069981,441.32925627629396,440.65729592829877
1.560000000000001,-0.28552623727871723,-0.21345257475308288,12.696858768140343,6.234058827639302,0.1628822868268136,0.0,-0.8519205801615115,-0.4199289693234671,3.0464361085004716,-0.013069945003524505,0.192608529955618,0.0,461.5435664800881,461.0660540167238,459.6969833399697,461.227837162515
1.620000000000001,-0.34014480868632624,-0.23968524820115764,12.88296478006027,6.23374665777251,0.17475252147767062,0.0,-0.9698600061041893,-0.4545212963634783,3.1565178136783096,0.00713118764275074,0.206638701187038,0.0,451.69723680767936,452.8645786757749,452.63916018776274,454.2620673463091
1.680000000000001,-0.40189461669139553,-0.2679395376760117,13.07452139153496,6.233784524981653,0.18705378196330358,0.0,-1.0896359947273244,-0.48723954068398295,3.228200754353781,-0.017374205780460953,0.20157806259969713,0.0,442.20168834290473,441.826128994372,442.91684534817875,440.89679182811136
1.740000000000001,-0.47052438810062797,-0.2980171064507243,13.26745339305872,6.232740211643328,0.19975225208305325,0.0,-1.1990739221420093,-0.5154259197613515,3.2026469102899635,-0.017467323427495483,0.22654365182182082,0.0,409.9795577519174,412.23913743819406,410.2130745413204,410.2048525878081
1.8000000000000012,-0.5464726335026561,-0.32993292502098864,13.461391938659272,6.231249900622615,0.21292435600474757,0.0,-1.333783571801933,-0.5485254493222257,3.261416747163255,-0.04669847349363291,0.19942099019681528,0.0,439.70517301300083,437.50001092207964,441.6370281723028,439.2190414044665
1.8600000000000012,-0.6305295608821719,-0.36381341027477687,13.657760130960531,6.22818134392387,0.2250938007386747,0.0,-1.4691884650014706,-0.5810684532313934,3.2837447649488136,-0.06197080997367661,0.20887466472242228,0.0,427.62697709232833,428.4734949547949,430.0735326547306,428.77611136196134
1.9200000000000013,-0.7235850207279554,-0.3998584987599213,13.858194968633168,6.224618144808042,0.23770713346860006,0.0,-1.6338786397194165,-0.6207705254066491,3.39659165180415,-0.05466522423553103,0.21278522770064465,0.0,459.8559464209313,460.20747806512173,457.7501135198304,458.32875171009874
1.9800000000000013,-0.8264079384899147,-0.43826280137835977,14.063755536077148,6.221244862144992,0.2509729548088213,0.0,-1.7947476780062932,-0.6596557269997109,3.4547426660895675,-0.05952953633278704,0.233958367948915,0.0,442.9427171550279,444.7285046819631,443.148632694774,442.746411852365
2.0400000000000014,-0.9406121481873154,-0.4794162192980425,14.278362133326233,6.217522722811548,0.26465629690929315,0.0,-2.0135395555007345,-0.7124841254434734,3.697303829703337,-0.06758640201322992,0.212407730646715,0.0,501.5614139571485,500.03857245147407,502.20842481774076,501.62136293157425
2.1000000000000014,-1.0658525676047343,-0.5232385245781249,14.49854481264181,6.2136723904380915,0.27733177477816984,0.0,-2.162184234264107,-0.7485555027647847,3.6417968840094472,-0.05809725982336372,0.20885766048598212,0.0,409.63013406427393,409.3624440540684,409.1642329519367,410.0048111581184
2.1600000000000015,-1.2014883506418603,-0.5695907949554678,14.719730707412245,6.210426947953753,0.2896014638172888,0.0,-2.3601430045520173,-0.7967964839174109,3.7301085460259853,-0.047090113910304515,0.19392911010172847,0.0,458.83919458343615,457.691892890442,458.5413465020699,459.4131174011398
2.2200000000000015,-1.3487220148399488,-0.6187662088114819,14.944353872329428,6.207649043910942,0.30082477146394027,0.0,-2.548643948416784,-0.8425950522921073,3.7566173080380745,-0.04476069104978544,0.16752463903810105,0.0,441.4895214843247,439.3390213378003,440.67374921732704,440.8649926097649
